rarity,level,slot,total_multiplier
Epic,194,armor,14.81
Epic,194,generator,1.988
Epic,194,core,19.27
Epic,195,cannon,15.01
Epic,195,armor,15.01
Epic,195,generator,1.998
Epic,195,core,19.52
Epic,196,cannon,15.21
Epic,196,armor,15.21
Epic,196,generator,2.008
Epic,196,core,19.77
Epic,197,cannon,15.41
Epic,197,armor,15.41
Epic,197,generator,2.018
Epic,197,core,20.02
Epic,198,cannon,15.61
Epic,198,armor,15.61
Epic,198,generator,2.028
Epic,198,core,20.27
Epic,199,cannon,15.81
Epic,199,armor,15.81
Epic,199,generator,2.038
Epic,199,core,20.52
Epic,200,cannon,16.01
Epic,200,armor,16.01
Epic,200,generator,2.048
Epic,200,core,20.77
Epic,201,cannon,16.21
Epic,201,armor,16.21
Epic,201,generator,2.058
Epic,201,core,21.02
Epic,202,cannon,16.41
Epic,202,armor,16.41
Epic,202,generator,2.068
Epic,202,core,21.27
Epic,203,cannon,16.61
Epic,203,armor,16.61
Epic,203,generator,2.078
Epic,203,core,21.52
Epic,204,cannon,16.81
Epic,204,armor,16.81
Epic,204,generator,2.088
Epic,204,core,21.77
Epic,205,cannon,17.01
Epic,205,armor,17.01
Epic,205,generator,2.098
Epic,205,core,22.02
Epic,206,cannon,17.21
Epic,206,armor,17.21
Epic,206,generator,2.108
Epic,206,core,22.27
Epic,207,cannon,17.41
Epic,207,armor,17.41
Epic,207,generator,2.118
Epic,207,core,22.52
Epic,208,cannon,17.61
Epic,208,armor,17.61
Epic,208,generator,2.128
Epic,208,core,22.77
Epic,209,cannon,17.81
Epic,209,armor,17.81
Epic,209,generator,2.138
Epic,209,core,23.02
Epic,210,cannon,18.01
Epic,210,armor,18.01
Epic,210,generator,2.148
Epic,210,core,23.27
Epic,211,cannon,18.21
Epic,211,armor,18.21
Epic,211,generator,2.158
Epic,211,core,23.52
Epic,212,cannon,18.41
Epic,212,armor,18.41
Epic,212,generator,2.168
Epic,212,core,23.77
Epic,213,cannon,18.61
Epic,213,armor,18.61
Epic,213,generator,2.178
Epic,213,core,24.02
Epic,214,cannon,18.81
Epic,214,armor,18.81
Epic,214,generator,2.188
Epic,214,core,24.27
Epic,215,cannon,19.01
Epic,215,armor,19.01
Epic,215,generator,2.198
Epic,215,core,24.52
Epic,216,cannon,19.21
Epic,216,armor,19.21
Epic,216,generator,2.208
Epic,216,core,24.77
Epic,217,cannon,19.41
Epic,217,armor,19.41
Epic,217,generator,2.218
Epic,217,core,25.02
Epic,218,cannon,19.61
Epic,218,armor,19.61
Epic,218,generator,2.228
Epic,218,core,25.27
Epic,219,cannon,19.81
Epic,219,armor,19.81
Epic,219,generator,2.238
Epic,219,core,25.52
Epic,220,cannon,20.01
Epic,220,armor,20.01
Epic,220,generator,2.248
Epic,220,core,25.77
Epic,221,cannon,20.21
Epic,221,armor,20.21
Epic,221,generator,2.258
Epic,221,core,26.02
Epic,222,cannon,20.41
Epic,222,armor,20.41
Epic,222,generator,2.268
Epic,222,core,26.27
Epic,223,cannon,20.61
Epic,223,armor,20.61
Epic,223,generator,2.278
Epic,223,core,26.52
Epic,224,cannon,20.81
Epic,224,armor,20.81
Epic,224,generator,2.288
Epic,224,core,26.77
Epic,225,cannon,21.01
Epic,225,armor,21.01
Epic,225,generator,2.298
Epic,225,core,27.02
Epic,226,cannon,21.21
Epic,226,armor,21.21
Epic,226,generator,2.308
Epic,226,core,27.27
Epic,227,cannon,21.41
Epic,227,armor,21.41
Epic,227,generator,2.318
Epic,227,core,27.52
Epic,228,cannon,21.61
Epic,228,armor,21.61
Epic,228,generator,2.328
Epic,228,core,27.77
Epic,229,cannon,21.81
Epic,229,armor,21.81
Epic,229,generator,2.338
Epic,229,core,28.02
Epic,230,cannon,22.01
Epic,230,armor,22.01
Epic,230,generator,2.348
Epic,230,core,28.27
Epic,231,cannon,22.21
Epic,231,armor,22.21
Epic,231,generator,2.358
Epic,231,core,28.52
Epic,232,cannon,22.41
Epic,232,armor,22.41
Epic,232,generator,2.368
Epic,232,core,28.77
Epic,233,cannon,22.61
Epic,233,armor,22.61
Epic,233,generator,2.378
Epic,233,core,29.02
Epic,234,cannon,22.81
Epic,234,armor,22.81
Epic,234,generator,2.388
Epic,234,core,29.27
Epic,235,cannon,23.01
Epic,235,armor,23.01
Epic,235,generator,2.398
Epic,235,core,29.52
Epic,236,cannon,23.21
Epic,236,armor,23.21
Epic,236,generator,2.408
Epic,236,core,29.77
Epic,237,cannon,23.41
Epic,237,armor,23.41
Epic,237,generator,2.418
Epic,237,core,30.02
Epic,238,cannon,23.61
Epic,238,armor,23.61
Epic,238,generator,2.428
Epic,238,core,30.27
Epic,239,cannon,23.81
Epic,239,armor,23.81
Epic,239,generator,2.438
Epic,239,core,30.52
Epic,240,cannon,24.01
Epic,240,armor,24.01
Epic,240,generator,2.448
Epic,240,core,30.77
Epic,241,cannon,24.21
Epic,241,armor,24.21
Epic,241,generator,2.458
Epic,241,core,31.02
Epic,242,cannon,24.41
Epic,242,armor,24.41
Epic,242,generator,2.468
Epic,242,core,31.27
Epic,243,cannon,24.61
Epic,243,armor,24.61
Epic,243,generator,2.478
Epic,243,core,31.52
Epic,244,cannon,24.81
Epic,244,armor,24.81
Epic,244,generator,2.488
Epic,244,core,31.77
Epic,245,cannon,25.01
Epic,245,armor,25.01
Epic,245,generator,2.498
Epic,245,core,32.02
Epic,246,cannon,25.21
Epic,246,armor,25.21
Epic,246,generator,2.508
Epic,246,core,32.27
Epic,247,cannon,25.41
Epic,247,armor,25.41
Epic,247,generator,2.518
Epic,247,core,32.52
Epic,248,cannon,25.61
Epic,248,armor,25.61
Epic,248,generator,2.528
Epic,248,core,32.77
Epic,249,cannon,25.81
Epic,249,armor,25.81
Epic,249,generator,2.538
Epic,249,core,33.02
Epic,250,cannon,26.01
Epic,250,armor,26.01
Epic,250,generator,2.548
Epic,250,core,33.27
Epic,251,cannon,26.21
Epic,251,armor,26.21
Epic,251,generator,2.558
Epic,251,core,33.52
Epic,252,cannon,26.41
Epic,252,armor,26.41
Epic,252,generator,2.568
Epic,252,core,33.77
Epic,253,cannon,26.61
Epic,253,armor,26.61
Epic,253,generator,2.578
Epic,253,core,34.02
Epic,254,cannon,26.81
Epic,254,armor,26.81
Epic,254,generator,2.588
Epic,254,core,34.27
Epic,255,cannon,27.01
Epic,255,armor,27.01
Epic,255,generator,2.598
Epic,255,core,34.52
Epic,256,cannon,27.21
Epic,256,armor,27.21
Epic,256,generator,2.608
Epic,256,core,34.77
Epic,257,cannon,27.41
Epic,257,armor,27.41
Epic,257,generator,2.618
Epic,257,core,35.02
Epic,258,cannon,27.61
Epic,258,armor,27.61
Epic,258,generator,2.628
Epic,258,core,35.27
Epic,259,cannon,27.81
Epic,259,armor,27.81
Epic,259,generator,2.638
Epic,259,core,35.52
Epic,260,cannon,28.01
Epic,260,armor,28.01
Epic,260,generator,2.648
Epic,260,core,35.77
Epic,261,cannon,28.21
Epic,261,armor,28.21
Epic,261,generator,2.658
Epic,261,core,36.02
Epic,262,cannon,28.41
Epic,262,armor,28.41
Epic,262,generator,2.668
Epic,262,core,36.27
Epic,263,cannon,28.61
Epic,263,armor,28.61
Epic,263,generator,2.678
Epic,263,core,36.52
Epic,264,cannon,28.81
Epic,264,armor,28.81
Epic,264,generator,2.688
Epic,264,core,36.77
Epic,265,cannon,29.01
Epic,265,armor,29.01
Epic,265,generator,2.698
Epic,265,core,37.02
Epic,266,cannon,29.21
Epic,266,armor,29.21
Epic,266,generator,2.708
Epic,266,core,37.27
Epic,267,cannon,29.41
Epic,267,armor,29.41
Epic,267,generator,2.718
Epic,267,core,37.52
Epic,268,cannon,29.61
Epic,268,armor,29.61
Epic,268,generator,2.728
Epic,268,core,37.77
Epic,269,cannon,29.81
Epic,269,armor,29.81
Epic,269,generator,2.738
Epic,269,core,38.02
Epic,270,cannon,30.01
Epic,270,armor,30.01
Epic,270,generator,2.748
Epic,270,core,38.27
Epic,271,cannon,30.21
Epic,271,armor,30.21
Epic,271,generator,2.758
Epic,271,core,38.52
Epic,272,cannon,30.41
Epic,272,armor,30.41
Epic,272,generator,2.768
Epic,272,core,38.77
Epic,273,cannon,30.61
Epic,273,armor,30.61
Epic,273,generator,2.778
Epic,273,core,39.02
Epic,274,cannon,30.81
Epic,274,armor,30.81
Epic,274,generator,2.788
Epic,274,core,39.27
Epic,275,cannon,31.01
Epic,275,armor,31.01
Epic,275,generator,2.798
Epic,275,core,39.52
Epic,276,cannon,31.21
Epic,276,armor,31.21
Epic,276,generator,2.808
Epic,276,core,39.77
Epic,277,cannon,31.41
Epic,277,armor,31.41
Epic,277,generator,2.818
Epic,277,core,40.02
Epic,278,cannon,31.61
Epic,278,armor,31.61
Epic,278,generator,2.828
Epic,278,core,40.27
Epic,279,cannon,31.81
Epic,279,armor,31.81
Epic,279,generator,2.838
Epic,279,core,40.52
Epic,280,cannon,32.01
Epic,280,armor,32.01
Epic,280,generator,2.848
Epic,280,core,40.77
Epic,281,cannon,32.21
Epic,281,armor,32.21
Epic,281,generator,2.858
Epic,281,core,41.02
Epic,282,cannon,32.41
Epic,282,armor,32.41
Epic,282,generator,2.868
Epic,282,core,41.27
Epic,283,cannon,32.61
Epic,283,armor,32.61
Epic,283,generator,2.878
Epic,283,core,41.52
Epic,284,cannon,32.81
Epic,284,armor,32.81
Epic,284,generator,2.888
Epic,284,core,41.77
Epic,285,cannon,33.01
Epic,285,armor,33.01
Epic,285,generator,2.898
Epic,285,core,42.02
Epic,286,cannon,33.21
Epic,286,armor,33.21
Epic,286,generator,2.908
Epic,286,core,42.27
Epic,287,cannon,33.41
Epic,287,armor,33.41
Epic,287,generator,2.918
Epic,287,core,42.52
Epic,288,cannon,33.61
Epic,288,armor,33.61
Epic,288,generator,2.928
Epic,288,core,42.77
Epic,289,cannon,33.81
Epic,289,armor,33.81
Epic,289,generator,2.938
Epic,289,core,43.02
Epic,290,cannon,34.01
Epic,290,armor,34.01
Epic,290,generator,2.948
Epic,290,core,43.27
Epic,291,cannon,34.21
Epic,291,armor,34.21
Epic,291,generator,2.958
Epic,291,core,43.52
Epic,292,cannon,34.41
Epic,292,armor,34.41
Epic,292,generator,2.968
Epic,292,core,43.77
Epic,293,cannon,34.61
Epic,293,armor,34.61
Epic,293,generator,2.978
Epic,293,core,44.02
Epic,294,cannon,34.81
Epic,294,armor,34.81
Epic,294,generator,2.988
Epic,294,core,44.27
Epic,295,cannon,35.01
Epic,295,armor,35.01
Epic,295,generator,2.998
Epic,295,core,44.52
Epic,296,cannon,35.21
Epic,296,armor,35.21
Epic,296,generator,3.008
Epic,296,core,44.77
Epic,297,cannon,35.41
Epic,297,armor,35.41
Epic,297,generator,3.018
Epic,297,core,45.02
Epic,298,cannon,35.61
Epic,298,armor,35.61
Epic,298,generator,3.028
Epic,298,core,45.27
Epic,299,cannon,35.81
Epic,299,armor,35.81
Epic,299,generator,3.038
Epic,299,core,45.52
Epic,300,cannon,36.01
Epic,300,armor,36.01
Epic,300,generator,3.048
Epic,300,core,45.77
Epic+,1,cannon,1.102
Epic+,1,armor,1.102
Epic+,1,generator,1.023
Epic+,1,core,1.16
Epic+,2,cannon,1.104
Epic+,2,armor,1.104
Epic+,2,generator,1.024
Epic+,2,core,1.17
Epic+,3,cannon,1.106
Epic+,3,armor,1.106
Epic+,3,generator,1.025
Epic+,3,core,1.18
Epic+,4,cannon,1.108
Epic+,4,armor,1.108
Epic+,4,generator,1.026
Epic+,4,core,1.19
Epic+,5,cannon,1.11
Epic+,5,armor,1.11
Epic+,5,generator,1.027
Epic+,5,core,1.2
Epic+,6,cannon,1.112
Epic+,6,armor,1.112
Epic+,6,generator,1.028
Epic+,6,core,1.21
Epic+,7,cannon,1.114
Epic+,7,armor,1.114
Epic+,7,generator,1.029
Epic+,7,core,1.22
Epic+,8,cannon,1.116
Epic+,8,armor,1.116
Epic+,8,generator,1.03
Epic+,8,core,1.23
Epic+,9,cannon,1.118
Epic+,9,armor,1.118
Epic+,9,generator,1.031
Epic+,9,core,1.24
Epic+,10,cannon,1.12
Epic+,10,armor,1.12
Epic+,10,generator,1.032
Epic+,10,core,1.25
Epic+,11,cannon,1.122
Epic+,11,armor,1.122
Epic+,11,generator,1.033
Epic+,11,core,1.26
Epic+,12,cannon,1.124
Epic+,12,armor,1.124
Epic+,12,generator,1.034
Epic+,12,core,1.27
Epic+,13,cannon,1.126
Epic+,13,armor,1.126
Epic+,13,generator,1.035
Epic+,13,core,1.28
Epic+,14,cannon,1.128
Epic+,14,armor,1.128
Epic+,14,generator,1.036
Epic+,14,core,1.29
Epic+,15,cannon,1.13
Epic+,15,armor,1.13
Epic+,15,generator,1.037
Epic+,15,core,1.3
Epic+,16,cannon,1.132
Epic+,16,armor,1.132
Epic+,16,generator,1.038
Epic+,16,core,1.31
Epic+,17,cannon,1.134
Epic+,17,armor,1.134
Epic+,17,generator,1.039
Epic+,17,core,1.32
Epic+,18,cannon,1.136
Epic+,18,armor,1.136
Epic+,18,generator,1.04
Epic+,18,core,1.33
Epic+,19,cannon,1.138
Epic+,19,armor,1.138
Epic+,19,generator,1.041
Epic+,19,core,1.34
Epic+,20,cannon,1.14
Epic+,20,armor,1.14
Epic+,20,generator,1.042
Epic+,20,core,1.35
Epic+,21,cannon,1.144
Epic+,21,armor,1.144
Epic+,21,generator,1.043
Epic+,21,core,1.365
Epic+,22,cannon,1.148
Epic+,22,armor,1.148
Epic+,22,generator,1.044
Epic+,22,core,1.38
Epic+,23,cannon,1.152
Epic+,23,armor,1.152
Epic+,23,generator,1.045
Epic+,23,core,1.395
Epic+,24,cannon,1.156
Epic+,24,armor,1.156
Epic+,24,generator,1.046
Epic+,24,core,1.41
Epic+,25,cannon,1.16
Epic+,25,armor,1.16
Epic+,25,generator,1.047
Epic+,25,core,1.425
Epic+,26,cannon,1.164
Epic+,26,armor,1.164
Epic+,26,generator,1.048
Epic+,26,core,1.44
Epic+,27,cannon,1.168
Epic+,27,armor,1.168
Epic+,27,generator,1.049
Epic+,27,core,1.455
Epic+,28,cannon,1.172
Epic+,28,armor,1.172
Epic+,28,generator,1.05
Epic+,28,core,1.47
Epic+,29,cannon,1.176
Epic+,29,armor,1.176
Epic+,29,generator,1.051
Epic+,29,core,1.485
Epic+,30,cannon,1.18
Epic+,30,armor,1.18
Epic+,30,generator,1.052
Epic+,30,core,1.5
Epic+,31,cannon,1.186
Epic+,31,armor,1.186
Epic+,31,generator,1.054
Epic+,31,core,1.52
Epic+,32,cannon,1.192
Epic+,32,armor,1.192
Epic+,32,generator,1.056
Epic+,32,core,1.54
Epic+,33,cannon,1.198
Epic+,33,armor,1.198
Epic+,33,generator,1.058
Epic+,33,core,1.56
Epic+,34,cannon,1.204
Epic+,34,armor,1.204
Epic+,34,generator,1.06
Epic+,34,core,1.58
Epic+,35,cannon,1.21
Epic+,35,armor,1.21
Epic+,35,generator,1.062
Epic+,35,core,1.6
Epic+,36,cannon,1.216
Epic+,36,armor,1.216
Epic+,36,generator,1.064
Epic+,36,core,1.62
Epic+,37,cannon,1.222
Epic+,37,armor,1.222
Epic+,37,generator,1.066
Epic+,37,core,1.64
Epic+,38,cannon,1.228
Epic+,38,armor,1.228
Epic+,38,generator,1.068
Epic+,38,core,1.66
Epic+,39,cannon,1.234
Epic+,39,armor,1.234
Epic+,39,generator,1.07
Epic+,39,core,1.68
Epic+,40,cannon,1.24
Epic+,40,armor,1.24
Epic+,40,generator,1.072
Epic+,40,core,1.7
Epic+,41,cannon,1.248
Epic+,41,armor,1.248
Epic+,41,generator,1.075
Epic+,41,core,1.725
Epic+,42,cannon,1.256
Epic+,42,armor,1.256
Epic+,42,generator,1.078
Epic+,42,core,1.75
Epic+,43,cannon,1.264
Epic+,43,armor,1.264
Epic+,43,generator,1.081
Epic+,43,core,1.775
Epic+,44,cannon,1.272
Epic+,44,armor,1.272
Epic+,44,generator,1.084
Epic+,44,core,1.8
Epic+,45,cannon,1.28
Epic+,45,armor,1.28
Epic+,45,generator,1.087
Epic+,45,core,1.825
Epic+,46,cannon,1.288
Epic+,46,armor,1.288
Epic+,46,generator,1.09
Epic+,46,core,1.85
Epic+,47,cannon,1.296
Epic+,47,armor,1.296
Epic+,47,generator,1.093
Epic+,47,core,1.875
Epic+,48,cannon,1.304
Epic+,48,armor,1.304
Epic+,48,generator,1.096
Epic+,48,core,1.9
Epic+,49,cannon,1.312
Epic+,49,armor,1.312
Epic+,49,generator,1.099
Epic+,49,core,1.925
Epic+,50,cannon,1.32
Epic+,50,armor,1.32
Epic+,50,generator,1.102
Epic+,50,core,1.95
Epic+,51,cannon,1.328
Epic+,51,armor,1.328
Epic+,51,generator,1.105
Epic+,51,core,1.975
Epic+,52,cannon,1.336
Epic+,52,armor,1.336
Epic+,52,generator,1.108
Epic+,52,core,2.0
Epic+,53,cannon,1.344
Epic+,53,armor,1.344
Epic+,53,generator,1.111
Epic+,53,core,2.025
Epic+,54,cannon,1.352
Epic+,54,armor,1.352
Epic+,54,generator,1.114
Epic+,54,core,2.05
Epic+,55,cannon,1.36
Epic+,55,armor,1.36
Epic+,55,generator,1.117
Epic+,55,core,2.075
Epic+,56,cannon,1.368
Epic+,56,armor,1.368
Epic+,56,generator,1.12
Epic+,56,core,2.1
Epic+,57,cannon,1.376
Epic+,57,armor,1.376
Epic+,57,generator,1.123
Epic+,57,core,2.125
Epic+,58,cannon,1.384
Epic+,58,armor,1.384
Epic+,58,generator,1.126
Epic+,58,core,2.15
Epic+,59,cannon,1.392
Epic+,59,armor,1.392
Epic+,59,generator,1.129
Epic+,59,core,2.175
Epic+,60,cannon,1.4
Epic+,60,armor,1.4
Epic+,60,generator,1.132
Epic+,60,core,2.2
Epic+,61,cannon,1.412
Epic+,61,armor,1.412
Epic+,61,generator,1.135
Epic+,61,core,2.23
Epic+,62,cannon,1.424
Epic+,62,armor,1.424
Epic+,62,generator,1.138
Epic+,62,core,2.26
Epic+,63,cannon,1.436
Epic+,63,armor,1.436
Epic+,63,generator,1.141
Epic+,63,core,2.29
Epic+,64,cannon,1.448
Epic+,64,armor,1.448
Epic+,64,generator,1.144
Epic+,64,core,2.32
Epic+,65,cannon,1.46
Epic+,65,armor,1.46
Epic+,65,generator,1.147
Epic+,65,core,2.35
Epic+,66,cannon,1.472
Epic+,66,armor,1.472
Epic+,66,generator,1.15
Epic+,66,core,2.38
Epic+,67,cannon,1.484
Epic+,67,armor,1.484
Epic+,67,generator,1.153
Epic+,67,core,2.41
Epic+,68,cannon,1.496
Epic+,68,armor,1.496
Epic+,68,generator,1.156
Epic+,68,core,2.44
Epic+,69,cannon,1.508
Epic+,69,armor,1.508
Epic+,69,generator,1.159
Epic+,69,core,2.47
Epic+,70,cannon,1.52
Epic+,70,armor,1.52
Epic+,70,generator,1.162
Epic+,70,core,2.5
Epic+,71,cannon,1.532
Epic+,71,armor,1.532
Epic+,71,generator,1.165
Epic+,71,core,2.53
Epic+,72,cannon,1.544
Epic+,72,armor,1.544
Epic+,72,generator,1.168
Epic+,72,core,2.56
Epic+,73,cannon,1.556
Epic+,73,armor,1.556
Epic+,73,generator,1.171
Epic+,73,core,2.59
Epic+,74,cannon,1.568
Epic+,74,armor,1.568
Epic+,74,generator,1.174
Epic+,74,core,2.62
Epic+,75,cannon,1.58
Epic+,75,armor,1.58
Epic+,75,generator,1.177
Epic+,75,core,2.65
Epic+,76,cannon,1.592
Epic+,76,armor,1.592
Epic+,76,generator,1.18
Epic+,76,core,2.68
Epic+,77,cannon,1.604
Epic+,77,armor,1.604
Epic+,77,generator,1.183
Epic+,77,core,2.71
Epic+,78,cannon,1.616
Epic+,78,armor,1.616
Epic+,78,generator,1.186
Epic+,78,core,2.74
Epic+,79,cannon,1.628
Epic+,79,armor,1.628
Epic+,79,generator,1.189
Epic+,79,core,2.77
Epic+,80,cannon,1.64
Epic+,80,armor,1.64
Epic+,80,generator,1.192
Epic+,80,core,2.8
Epic+,81,cannon,1.67
Epic+,81,armor,1.67
Epic+,81,generator,1.196
Epic+,81,core,2.85
Epic+,82,cannon,1.7
Epic+,82,armor,1.7
Epic+,82,generator,1.2
Epic+,82,core,2.9
Epic+,83,cannon,1.73
Epic+,83,armor,1.73
Epic+,83,generator,1.204
Epic+,83,core,2.95
Epic+,84,cannon,1.76
Epic+,84,armor,1.76
Epic+,84,generator,1.208
Epic+,84,core,3.0
Epic+,85,cannon,1.79
Epic+,85,armor,1.79
Epic+,85,generator,1.212
Epic+,85,core,3.05
Epic+,86,cannon,1.82
Epic+,86,armor,1.82
Epic+,86,generator,1.216
Epic+,86,core,3.1
Epic+,87,cannon,1.85
Epic+,87,armor,1.85
Epic+,87,generator,1.22
Epic+,87,core,3.15
Epic+,88,cannon,1.88
Epic+,88,armor,1.88
Epic+,88,generator,1.224
Epic+,88,core,3.2
Epic+,89,cannon,1.91
Epic+,89,armor,1.91
Epic+,89,generator,1.228
Epic+,89,core,3.25
Epic+,90,cannon,1.94
Epic+,90,armor,1.94
Epic+,90,generator,1.232
Epic+,90,core,3.3
Epic+,91,cannon,1.97
Epic+,91,armor,1.97
Epic+,91,generator,1.236
Epic+,91,core,3.35
Epic+,92,cannon,2.0
Epic+,92,armor,2.0
Epic+,92,generator,1.24
Epic+,92,core,3.4
Epic+,93,cannon,2.03
Epic+,93,armor,2.03
Epic+,93,generator,1.244
Epic+,93,core,3.45
Epic+,94,cannon,2.06
Epic+,94,armor,2.06
Epic+,94,generator,1.248
Epic+,94,core,3.5
Epic+,95,cannon,2.09
Epic+,95,armor,2.09
Epic+,95,generator,1.252
Epic+,95,core,3.55
Epic+,96,cannon,2.12
Epic+,96,armor,2.12
Epic+,96,generator,1.256
Epic+,96,core,3.6
Epic+,97,cannon,2.15
Epic+,97,armor,2.15
Epic+,97,generator,1.26
Epic+,97,core,3.65
Epic+,98,cannon,2.18
Epic+,98,armor,2.18
Epic+,98,generator,1.264
Epic+,98,core,3.7
Epic+,99,cannon,2.21
Epic+,99,armor,2.21
Epic+,99,generator,1.268
Epic+,99,core,3.75
Epic+,100,cannon,2.24
Epic+,100,armor,2.24
Epic+,100,generator,1.272
Epic+,100,core,3.8
Epic+,101,cannon,2.31
Epic+,101,armor,2.31
Epic+,101,generator,1.277
Epic+,101,core,3.88
Epic+,102,cannon,2.38
Epic+,102,armor,2.38
Epic+,102,generator,1.282
Epic+,102,core,3.96
Epic+,103,cannon,2.45
Epic+,103,armor,2.45
Epic+,103,generator,1.287
Epic+,103,core,4.04
Epic+,104,cannon,2.52
Epic+,104,armor,2.52
Epic+,104,generator,1.292
Epic+,104,core,4.12
Epic+,105,cannon,2.59
Epic+,105,armor,2.59
Epic+,105,generator,1.297
Epic+,105,core,4.2
Epic+,106,cannon,2.66
Epic+,106,armor,2.66
Epic+,106,generator,1.302
Epic+,106,core,4.28
Epic+,107,cannon,2.73
Epic+,107,armor,2.73
Epic+,107,generator,1.307
Epic+,107,core,4.36
Epic+,108,cannon,2.8
Epic+,108,armor,2.8
Epic+,108,generator,1.312
Epic+,108,core,4.44
Epic+,109,cannon,2.87
Epic+,109,armor,2.87
Epic+,109,generator,1.317
Epic+,109,core,4.52
Epic+,110,cannon,2.94
Epic+,110,armor,2.94
Epic+,110,generator,1.322
Epic+,110,core,4.6
Epic+,111,cannon,3.01
Epic+,111,armor,3.01
Epic+,111,generator,1.327
Epic+,111,core,4.68
Epic+,112,cannon,3.08
Epic+,112,armor,3.08
Epic+,112,generator,1.332
Epic+,112,core,4.76
Epic+,113,cannon,3.15
Epic+,113,armor,3.15
Epic+,113,generator,1.337
Epic+,113,core,4.84
Epic+,114,cannon,3.22
Epic+,114,armor,3.22
Epic+,114,generator,1.342
Epic+,114,core,4.92
Epic+,115,cannon,3.29
Epic+,115,armor,3.29
Epic+,115,generator,1.347
Epic+,115,core,5.0
Epic+,116,cannon,3.36
Epic+,116,armor,3.36
Epic+,116,generator,1.352
Epic+,116,core,5.08
Epic+,117,cannon,3.43
Epic+,117,armor,3.43
Epic+,117,generator,1.357
Epic+,117,core,5.16
Epic+,118,cannon,3.5
Epic+,118,armor,3.5
Epic+,118,generator,1.362
Epic+,118,core,5.24
Epic+,119,cannon,3.57
Epic+,119,armor,3.57
Epic+,119,generator,1.367
Epic+,119,core,5.32
Epic+,120,cannon,3.64
Epic+,120,armor,3.64
Epic+,120,generator,1.372
Epic+,120,core,5.4
Epic+,121,cannon,3.74
Epic+,121,armor,3.74
Epic+,121,generator,1.378
Epic+,121,core,5.52
Epic+,122,cannon,3.84
Epic+,122,armor,3.84
Epic+,122,generator,1.384
Epic+,122,core,5.64
Epic+,123,cannon,3.94
Epic+,123,armor,3.94
Epic+,123,generator,1.39
Epic+,123,core,5.76
Epic+,124,cannon,4.04
Epic+,124,armor,4.04
Epic+,124,generator,1.396
Epic+,124,core,5.88
Epic+,125,cannon,4.14
Epic+,125,armor,4.14
Epic+,125,generator,1.402
Epic+,125,core,6.0
Epic+,126,cannon,4.24
Epic+,126,armor,4.24
Epic+,126,generator,1.408
Epic+,126,core,6.12
Epic+,127,cannon,4.34
Epic+,127,armor,4.34
Epic+,127,generator,1.414
Epic+,127,core,6.24
Epic+,128,cannon,4.44
Epic+,128,armor,4.44
Epic+,128,generator,1.42
Epic+,128,core,6.36
Epic+,129,cannon,4.54
Epic+,129,armor,4.54
Epic+,129,generator,1.426
Epic+,129,core,6.48
Epic+,130,cannon,4.64
Epic+,130,armor,4.64
Epic+,130,generator,1.432
Epic+,130,core,6.6
Epic+,131,cannon,4.74
Epic+,131,armor,4.74
Epic+,131,generator,1.438
Epic+,131,core,6.72
Epic+,132,cannon,4.84
Epic+,132,armor,4.84
Epic+,132,generator,1.444
Epic+,132,core,6.84
Epic+,133,cannon,4.94
Epic+,133,armor,4.94
Epic+,133,generator,1.45
Epic+,133,core,6.96
Epic+,134,cannon,5.04
Epic+,134,armor,5.04
Epic+,134,generator,1.456
Epic+,134,core,7.08
Epic+,135,cannon,5.14
Epic+,135,armor,5.14
Epic+,135,generator,1.462
Epic+,135,core,7.2
Epic+,136,cannon,5.24
Epic+,136,armor,5.24
Epic+,136,generator,1.468
Epic+,136,core,7.32
Epic+,137,cannon,5.34
Epic+,137,armor,5.34
Epic+,137,generator,1.474
Epic+,137,core,7.44
Epic+,138,cannon,5.44
Epic+,138,armor,5.44
Epic+,138,generator,1.48
Epic+,138,core,7.56
Epic+,139,cannon,5.54
Epic+,139,armor,5.54
Epic+,139,generator,1.486
Epic+,139,core,7.68
Epic+,140,cannon,5.64
Epic+,140,armor,5.64
Epic+,140,generator,1.492
Epic+,140,core,7.8
Epic+,141,cannon,5.76
Epic+,141,armor,5.76
Epic+,141,generator,1.5
Epic+,141,core,7.95
Epic+,142,cannon,5.88
Epic+,142,armor,5.88
Epic+,142,generator,1.508
Epic+,142,core,8.1
Epic+,143,cannon,6.0
Epic+,143,armor,6.0
Epic+,143,generator,1.516
Epic+,143,core,8.25
Epic+,144,cannon,6.12
Epic+,144,armor,6.12
Epic+,144,generator,1.524
Epic+,144,core,8.4
Epic+,145,cannon,6.24
Epic+,145,armor,6.24
Epic+,145,generator,1.532
Epic+,145,core,8.55
Epic+,146,cannon,6.36
Epic+,146,armor,6.36
Epic+,146,generator,1.54
Epic+,146,core,8.7
Epic+,147,cannon,6.48
Epic+,147,armor,6.48
Epic+,147,generator,1.548
Epic+,147,core,8.85
Epic+,148,cannon,6.6
Epic+,148,armor,6.6
Epic+,148,generator,1.556
Epic+,148,core,9.0
Epic+,149,cannon,6.72
Epic+,149,armor,6.72
Epic+,149,generator,1.564
Epic+,149,core,9.15
Epic+,150,cannon,6.84
Epic+,150,armor,6.84
Epic+,150,generator,1.572
