wave,surface,enemy_health,source_class,source_file
30000,Platinum,1.79e+207,repo_raw_table,enemy_health_table.csv
35000,Platinum,1.9799999999999998e+239,repo_raw_table,enemy_health_table.csv
40000,Platinum,1.96e+271,repo_raw_table,enemy_health_table.csv
45000,Platinum,2.09e+303,repo_raw_table,enemy_health_table.csv
50000,Platinum,inf,repo_raw_table,enemy_health_table.csv
55000,Platinum,inf,repo_raw_table,enemy_health_table.csv
60000,Platinum,inf,repo_raw_table,enemy_health_table.csv
65000,Platinum,inf,repo_raw_table,enemy_health_table.csv
70000,Platinum,inf,repo_raw_table,enemy_health_table.csv
75000,Platinum,inf,repo_raw_table,enemy_health_table.csv
80000,Platinum,inf,repo_raw_table,enemy_health_table.csv
85000,Platinum,inf,repo_raw_table,enemy_health_table.csv
90000,Platinum,inf,repo_raw_table,enemy_health_table.csv
95000,Platinum,inf,repo_raw_table,enemy_health_table.csv
100000,Platinum,inf,repo_raw_table,enemy_health_table.csv
1,Silver,470.17,repo_raw_table,enemy_health_table.csv
10,Silver,12620.0,repo_raw_table,enemy_health_table.csv
20,Silver,61390.0,repo_raw_table,enemy_health_table.csv
30,Silver,188090.0,repo_raw_table,enemy_health_table.csv
40,Silver,412820.0,repo_raw_table,enemy_health_table.csv
50,Silver,845660.0,repo_raw_table,enemy_health_table.csv
60,Silver,1600000.0,repo_raw_table,enemy_health_table.csv
70,Silver,2550000.0,repo_raw_table,enemy_health_table.csv
80,Silver,4360000.0,repo_raw_table,enemy_health_table.csv
90,Silver,7210000.0,repo_raw_table,enemy_health_table.csv
100,Silver,12220000.0,repo_raw_table,enemy_health_table.csv
150,Silver,110970000.0,repo_raw_table,enemy_health_table.csv
200,Silver,473700000.0,repo_raw_table,enemy_health_table.csv
250,Silver,2650000000.0,repo_raw_table,enemy_health_table.csv
300,Silver,7780000000.0,repo_raw_table,enemy_health_table.csv
400,Silver,86930000000.0,repo_raw_table,enemy_health_table.csv
500,Silver,765720000000.0,repo_raw_table,enemy_health_table.csv
750,Silver,151840000000000.0,repo_raw_table,enemy_health_table.csv
1000,Silver,1.379e+16,repo_raw_table,enemy_health_table.csv
1250,Silver,1.27e+18,repo_raw_table,enemy_health_table.csv
1500,Silver,7.334999999999999e+19,repo_raw_table,enemy_health_table.csv
2000,Silver,3.127e+23,repo_raw_table,enemy_health_table.csv
2500,Silver,8.804199999999999e+26,repo_raw_table,enemy_health_table.csv
3000,Silver,2.87e+30,repo_raw_table,enemy_health_table.csv
3500,Silver,6.939999999999999e+33,repo_raw_table,enemy_health_table.csv
4500,Silver,4.157e+40,repo_raw_table,enemy_health_table.csv
5000,Silver,7.78e+43,repo_raw_table,enemy_health_table.csv
5500,Silver,1.8202999999999999e+47,repo_raw_table,enemy_health_table.csv
6000,Silver,3.5475e+50,repo_raw_table,enemy_health_table.csv
6500,Silver,6.930800000000001e+53,repo_raw_table,enemy_health_table.csv
7000,Silver,1.5000000000000002e+57,repo_raw_table,enemy_health_table.csv
7500,Silver,2.9499999999999997e+60,repo_raw_table,enemy_health_table.csv
8000,Silver,5.09e+63,repo_raw_table,enemy_health_table.csv
8500,Silver,1.059e+67,repo_raw_table,enemy_health_table.csv
9000,Silver,2.0260000000000002e+70,repo_raw_table,enemy_health_table.csv
9500,Silver,3.404e+73,repo_raw_table,enemy_health_table.csv
10000,Silver,5.972999999999999e+76,repo_raw_table,enemy_health_table.csv
10500,Silver,1.0572000000000001e+80,repo_raw_table,enemy_health_table.csv
11000,Silver,2.0705e+83,repo_raw_table,enemy_health_table.csv
11500,Silver,3.1886000000000005e+86,repo_raw_table,enemy_health_table.csv
12000,Silver,6.1508e+89,repo_raw_table,enemy_health_table.csv
12500,Silver,8.860599999999999e+92,repo_raw_table,enemy_health_table.csv
13000,Silver,1.79e+96,repo_raw_table,enemy_health_table.csv
13500,Silver,3.96e+99,repo_raw_table,enemy_health_table.csv
14500,Silver,1.0679999999999998e+106,repo_raw_table,enemy_health_table.csv
15000,Silver,1.64e+109,repo_raw_table,enemy_health_table.csv
15500,Silver,2.937e+112,repo_raw_table,enemy_health_table.csv
16000,Silver,4.79e+115,repo_raw_table,enemy_health_table.csv
16500,Silver,8.27e+118,repo_raw_table,enemy_health_table.csv
17000,Silver,1.29e+122,repo_raw_table,enemy_health_table.csv
17500,Silver,2.24e+125,repo_raw_table,enemy_health_table.csv
18000,Silver,4.11e+128,repo_raw_table,enemy_health_table.csv
18500,Silver,6.12e+131,repo_raw_table,enemy_health_table.csv
19000,Silver,1.07e+135,repo_raw_table,enemy_health_table.csv
19500,Silver,1.74e+138,repo_raw_table,enemy_health_table.csv
20000,Silver,2.65e+141,repo_raw_table,enemy_health_table.csv
21000,Silver,9.65e+147,repo_raw_table,enemy_health_table.csv
22000,Silver,2.39e+154,repo_raw_table,enemy_health_table.csv
23000,Silver,6.09e+160,repo_raw_table,enemy_health_table.csv
24000,Silver,1.6e+167,repo_raw_table,enemy_health_table.csv
25000,Silver,3.95e+173,repo_raw_table,enemy_health_table.csv
30000,Silver,5.61e+205,repo_raw_table,enemy_health_table.csv
35000,Silver,6.190000000000001e+237,repo_raw_table,enemy_health_table.csv
40000,Silver,6.14e+269,repo_raw_table,enemy_health_table.csv
45000,Silver,6.52e+301,repo_raw_table,enemy_health_table.csv
50000,Silver,inf,repo_raw_table,enemy_health_table.csv
55000,Silver,inf,repo_raw_table,enemy_health_table.csv
60000,Silver,inf,repo_raw_table,enemy_health_table.csv
65000,Silver,inf,repo_raw_table,enemy_health_table.csv
70000,Silver,inf,repo_raw_table,enemy_health_table.csv
75000,Silver,inf,repo_raw_table,enemy_health_table.csv
80000,Silver,inf,repo_raw_table,enemy_health_table.csv
85000,Silver,inf,repo_raw_table,enemy_health_table.csv
90000,Silver,inf,repo_raw_table,enemy_health_table.csv
95000,Silver,inf,repo_raw_table,enemy_health_table.csv
100000,Silver,inf,repo_raw_table,enemy_health_table.csv
