wave,surface,enemy_damage,source_class,source_file
3000,Platinum,424400000000000.0,repo_raw_table,enemy_damage_table.csv
3500,Platinum,1870000000000000.0,repo_raw_table,enemy_damage_table.csv
4500,Platinum,3.17e+16,repo_raw_table,enemy_damage_table.csv
5000,Platinum,1.1612e+17,repo_raw_table,enemy_damage_table.csv
5500,Platinum,4.3837e+17,repo_raw_table,enemy_damage_table.csv
6000,Platinum,1.55e+18,repo_raw_table,enemy_damage_table.csv
6500,Platinum,5.39e+18,repo_raw_table,enemy_damage_table.csv
7000,Platinum,1.89e+19,repo_raw_table,enemy_damage_table.csv
7500,Platinum,6.375e+19,repo_raw_table,enemy_damage_table.csv
8000,Platinum,2.0792e+20,repo_raw_table,enemy_damage_table.csv
8500,Platinum,6.9918e+20,repo_raw_table,enemy_damage_table.csv
9000,Platinum,2.27e+21,repo_raw_table,enemy_damage_table.csv
9500,Platinum,7.1e+21,repo_raw_table,enemy_damage_table.csv
10000,Platinum,2.25e+22,repo_raw_table,enemy_damage_table.csv
10500,Platinum,7.025e+22,repo_raw_table,enemy_damage_table.csv
11000,Platinum,2.244e+23,repo_raw_table,enemy_damage_table.csv
11500,Platinum,6.7365e+23,repo_raw_table,enemy_damage_table.csv
12000,Platinum,2.12e+24,repo_raw_table,enemy_damage_table.csv
12500,Platinum,6.199999999999999e+24,repo_raw_table,enemy_damage_table.csv
13000,Platinum,1.963e+25,repo_raw_table,enemy_damage_table.csv
13500,Platinum,6.298e+25,repo_raw_table,enemy_damage_table.csv
14500,Platinum,5.6293e+26,repo_raw_table,enemy_damage_table.csv
15000,Platinum,1.6300000000000002e+27,repo_raw_table,enemy_damage_table.csv
15500,Platinum,4.9300000000000003e+27,repo_raw_table,enemy_damage_table.csv
16000,Platinum,1.461e+28,repo_raw_table,enemy_damage_table.csv
16500,Platinum,4.3380000000000006e+28,repo_raw_table,enemy_damage_table.csv
17000,Platinum,1.2531e+29,repo_raw_table,enemy_damage_table.csv
17500,Platinum,3.7345000000000005e+29,repo_raw_table,enemy_damage_table.csv
18000,Platinum,1.12e+30,repo_raw_table,enemy_damage_table.csv
18500,Platinum,3.1800000000000003e+30,repo_raw_table,enemy_damage_table.csv
19000,Platinum,9.41e+30,repo_raw_table,enemy_damage_table.csv
19500,Platinum,2.721e+31,repo_raw_table,enemy_damage_table.csv
20000,Platinum,7.781e+31,repo_raw_table,enemy_damage_table.csv
21000,Platinum,7.0102e+32,repo_raw_table,enemy_damage_table.csv
22000,Platinum,5.76e+33,repo_raw_table,enemy_damage_table.csv
23000,Platinum,4.679999999999999e+34,repo_raw_table,enemy_damage_table.csv
24000,Platinum,3.8529e+35,repo_raw_table,enemy_damage_table.csv
25000,Platinum,3.09e+36,repo_raw_table,enemy_damage_table.csv
30000,Platinum,1.0917e+41,repo_raw_table,enemy_damage_table.csv
35000,Platinum,3.39e+45,repo_raw_table,enemy_damage_table.csv
40000,Platinum,9.66e+49,repo_raw_table,enemy_damage_table.csv
45000,Platinum,2.65e+54,repo_raw_table,enemy_damage_table.csv
50000,Platinum,6.883e+58,repo_raw_table,enemy_damage_table.csv
55000,Platinum,1.8200000000000003e+63,repo_raw_table,enemy_damage_table.csv
60000,Platinum,4.335e+67,repo_raw_table,enemy_damage_table.csv
65000,Platinum,1.08e+72,repo_raw_table,enemy_damage_table.csv
70000,Platinum,2.57e+76,repo_raw_table,enemy_damage_table.csv
75000,Platinum,6.104200000000001e+80,repo_raw_table,enemy_damage_table.csv
80000,Platinum,1.3670000000000003e+85,repo_raw_table,enemy_damage_table.csv
85000,Platinum,3.3151e+89,repo_raw_table,enemy_damage_table.csv
90000,Platinum,7.31e+93,repo_raw_table,enemy_damage_table.csv
95000,Platinum,1.5491e+98,repo_raw_table,enemy_damage_table.csv
100000,Platinum,3.4700000000000003e+102,repo_raw_table,enemy_damage_table.csv
1,Silver,137.24,repo_raw_table,enemy_damage_table.csv
10,Silver,3550.0,repo_raw_table,enemy_damage_table.csv
20,Silver,16870.0,repo_raw_table,enemy_damage_table.csv
30,Silver,45520.0,repo_raw_table,enemy_damage_table.csv
40,Silver,93300.0,repo_raw_table,enemy_damage_table.csv
50,Silver,168530.0,repo_raw_table,enemy_damage_table.csv
60,Silver,271910.0,repo_raw_table,enemy_damage_table.csv
70,Silver,408250.0,repo_raw_table,enemy_damage_table.csv
80,Silver,593620.0,repo_raw_table,enemy_damage_table.csv
90,Silver,828170.0,repo_raw_table,enemy_damage_table.csv
100,Silver,1150000.0,repo_raw_table,enemy_damage_table.csv
150,Silver,3950000.0,repo_raw_table,enemy_damage_table.csv
200,Silver,9750000.0,repo_raw_table,enemy_damage_table.csv
250,Silver,21510000.0,repo_raw_table,enemy_damage_table.csv
300,Silver,38700000.0,repo_raw_table,enemy_damage_table.csv
400,Silver,113650000.0,repo_raw_table,enemy_damage_table.csv
500,Silver,266460000.0,repo_raw_table,enemy_damage_table.csv
750,Silver,1480000000.0,repo_raw_table,enemy_damage_table.csv
1000,Silver,5750000000.0,repo_raw_table,enemy_damage_table.csv
1250,Silver,18690000000.0,repo_raw_table,enemy_damage_table.csv
1500,Silver,48300000000.0,repo_raw_table,enemy_damage_table.csv
2000,Silver,293410000000.0,repo_raw_table,enemy_damage_table.csv
2500,Silver,1370000000000.0,repo_raw_table,enemy_damage_table.csv
3000,Silver,5810000000000.0,repo_raw_table,enemy_damage_table.csv
3500,Silver,21560000000000.0,repo_raw_table,enemy_damage_table.csv
4500,Silver,271620000000000.0,repo_raw_table,enemy_damage_table.csv
5000,Silver,858060000000000.0,repo_raw_table,enemy_damage_table.csv
5500,Silver,2730000000000000.0,repo_raw_table,enemy_damage_table.csv
6000,Silver,8300000000000002.0,repo_raw_table,enemy_damage_table.csv
6500,Silver,2.493e+16,repo_raw_table,enemy_damage_table.csv
7000,Silver,7.348e+16,repo_raw_table,enemy_damage_table.csv
7500,Silver,2.1376e+17,repo_raw_table,enemy_damage_table.csv
8000,Silver,6.0117e+17,repo_raw_table,enemy_damage_table.csv
8500,Silver,1.7e+18,repo_raw_table,enemy_damage_table.csv
9000,Silver,4.76e+18,repo_raw_table,enemy_damage_table.csv
9500,Silver,1.254e+19,repo_raw_table,enemy_damage_table.csv
10000,Silver,3.5090000000000004e+19,repo_raw_table,enemy_damage_table.csv
10500,Silver,9.216e+19,repo_raw_table,enemy_damage_table.csv
11000,Silver,2.4768e+20,repo_raw_table,enemy_damage_table.csv
11500,Silver,6.4114e+20,repo_raw_table,enemy_damage_table.csv
12000,Silver,1.74e+21,repo_raw_table,enemy_damage_table.csv
12500,Silver,4.39e+21,repo_raw_table,enemy_damage_table.csv
13000,Silver,1.169e+22,repo_raw_table,enemy_damage_table.csv
13500,Silver,3.154e+22,repo_raw_table,enemy_damage_table.csv
14500,Silver,2.0964e+23,repo_raw_table,enemy_damage_table.csv
15000,Silver,5.2424e+23,repo_raw_table,enemy_damage_table.csv
15500,Silver,1.33e+24,repo_raw_table,enemy_damage_table.csv
16000,Silver,3.3999999999999995e+24,repo_raw_table,enemy_damage_table.csv
16500,Silver,8.710000000000001e+24,repo_raw_table,enemy_damage_table.csv
17000,Silver,2.118e+25,repo_raw_table,enemy_damage_table.csv
17500,Silver,5.442e+25,repo_raw_table,enemy_damage_table.csv
18000,Silver,1.4094e+26,repo_raw_table,enemy_damage_table.csv
18500,Silver,3.3611e+26,repo_raw_table,enemy_damage_table.csv
19000,Silver,8.5764e+26,repo_raw_table,enemy_damage_table.csv
19500,Silver,2.0900000000000003e+27,repo_raw_table,enemy_damage_table.csv
20000,Silver,5.269999999999999e+27,repo_raw_table,enemy_damage_table.csv
21000,Silver,3.362e+28,repo_raw_table,enemy_damage_table.csv
22000,Silver,2.0551e+29,repo_raw_table,enemy_damage_table.csv
23000,Silver,1.21e+30,repo_raw_table,enemy_damage_table.csv
24000,Silver,7.41e+30,repo_raw_table,enemy_damage_table.csv
25000,Silver,4.314e+31,repo_raw_table,enemy_damage_table.csv
30000,Silver,3.2154e+35,repo_raw_table,enemy_damage_table.csv
35000,Silver,2.0499999999999997e+39,repo_raw_table,enemy_damage_table.csv
40000,Silver,1.2360000000000001e+43,repo_raw_table,enemy_damage_table.csv
45000,Silver,6.993999999999998e+46,repo_raw_table,enemy_damage_table.csv
50000,Silver,3.8286e+50,repo_raw_table,enemy_damage_table.csv
55000,Silver,2.09e+54,repo_raw_table,enemy_damage_table.csv
60000,Silver,1.0480000000000001e+58,repo_raw_table,enemy_damage_table.csv
65000,Silver,5.398999999999999e+61,repo_raw_table,enemy_damage_table.csv
70000,Silver,2.7002e+65,repo_raw_table,enemy_damage_table.csv
75000,Silver,1.3200000000000002e+69,repo_raw_table,enemy_damage_table.csv
80000,Silver,6.24e+72,repo_raw_table,enemy_damage_table.csv
85000,Silver,3.116e+76,repo_raw_table,enemy_damage_table.csv
90000,Silver,1.4511e+80,repo_raw_table,enemy_damage_table.csv
95000,Silver,6.486699999999999e+83,repo_raw_table,enemy_damage_table.csv
100000,Silver,2.9900000000000002e+87,repo_raw_table,enemy_damage_table.csv
