ledger_scope,source_family,wiki_track_name,source_item,wiki_page_title,wiki_page_url,state_field,max_level_field,activation_field,contributor_id,semantic_type,operation,target_stat,raw_or_derived,dependencies,unlock_notes,wiki_semantic_note,confidence,uncertainty_notes,source_ref
lab,lab,Swamp Radius,Swamp Radius,Lab/Swamp Radius,https://the-tower-idle-tower-defense.fandom.com/wiki/Lab/Swamp_Radius,lab__swamp_radius__level,lab__swamp_radius__max_level,—,lab__poison_swamp_radius__range_m_bonus,range_m_bonus,add_range_m,poison_swamp_radius,raw,poison swamp,—,Increases the size of poison swamp. Has 30 levels.,strong,"Contract extended with add_range_m because this is a direct range/radius increase, not a standalone set-range track.",Lab/Swamp Radius page snippet
active,lab,Swamp Rend - Additional Enemies,Swamp Rend - Additional Enemies,Lab/Swamp Rend - Additional Enemies,https://the-tower-idle-tower-defense.fandom.com/wiki/Lab/Swamp_Rend_-_Additional_Enemies,lab__swamp_rend_additional_enemies__level,lab__swamp_rend_additional_enemies__max_level,lab__poison_swamp_stun__enabled,lab__poison_swamp_rend_additional_enemies__enabled,enabled,enable,poison_swamp_rend_additional_enemies_enabled,raw,lab__poison_swamp_rend_basic_enemies__pct,Unlock lab in Milestones at tier 16 wave 50. Has 6 levels.,"Allows Swamp Rend to apply to additional enemy types. The six levels enable Ranged, Fast, Tank, Protector, Boss, and Vampire enemies respectively.",strong,"Modeled as an enable-style contributor controlling eligible enemy classes rather than six separate rows, because the simulator only needs the scoped applicability gate at this ledger level.",turn625692search6
active,lab,Swamp Rend - Basic Enemies,Swamp Rend - Basic Enemies,Lab/Swamp Rend - Basic Enemies,https://the-tower-idle-tower-defense.fandom.com/wiki/Lab/Swamp_Rend_-_Basic_Enemies,lab__swamp_rend_basic_enemies__level,lab__swamp_rend_basic_enemies__max_level,lab__poison_swamp_stun__enabled,lab__poison_swamp_rend_basic_enemies__pct,pct,set_pct,poison_swamp_rend_basic_enemies_pct,raw,"poison_swamp_damage, currently_applied_rend",Unlock lab in Milestones at tier 16 wave 50. Has 30 levels.,"When basic enemies are hurt by Poison Swamp, damage is increased by a percent of currently applied Rend. Each level adds 3% for a total of 90%.",strong,"Activation dependency is modeled conservatively through the swamp system; the direct contributor is the percent-of-rend term, not the full runtime damage formula.",turn625692search2
lab,lab,Swamp Stun Chance,Swamp Stun Chance,Lab/Swamp Stun Chance,https://the-tower-idle-tower-defense.fandom.com/wiki/Lab/Swamp_Stun_Chance,lab__swamp_stun_chance__level,lab__swamp_stun_chance__max_level,lab__poison_swamp_stun__enabled,lab__poison_swamp_stun_chance__chance_bonus,chance_bonus,add_chance,poison_swamp_stun_chance,raw,poison swamp stun enabled,Unlocked after completing Poison Swamp Stun.,Increases the chance enemies are stunned by Poison Swamp. Has 30 levels.,strong,Treated as additive to the base 5% chance established by Poison Swamp Stun.,Lab/Swamp Stun Chance page snippet
lab,lab,Swamp Stun Time,Swamp Stun Time,Lab/Swamp Stun Time,https://the-tower-idle-tower-defense.fandom.com/wiki/Lab/Swamp_Stun_Time,lab__swamp_stun_time__level,lab__swamp_stun_time__max_level,lab__poison_swamp_stun__enabled,lab__poison_swamp_stun_duration__duration_seconds_bonus,duration_seconds_bonus,add_duration_seconds,poison_swamp_stun_duration_seconds,raw,poison swamp stun enabled,Unlocked after completing Poison Swamp Stun.,Increases the duration enemies are stunned by Poison Swamp. Has 30 levels.,strong,Treated as additive to the base 1-second duration established by Poison Swamp Stun.,Lab/Swamp Stun Time page snippet
lab,lab,Thunder Bot Cooldown,Thunder Bot Cooldown,Lab/Thunder Bot Cooldown,https://the-tower-idle-tower-defense.fandom.com/wiki/Lab/Thunder_Bot_Cooldown,lab__thunder_bot_cooldown__level,lab__thunder_bot_cooldown__max_level,—,lab__thunder_bot_cooldown__cooldown_seconds_reduction,cooldown_seconds_reduction,reduce_cooldown_seconds,thunder_bot_cooldown_seconds,raw,—,Unlock lab in milestones.,Reduces the bot cooldown by 1 second for each level. Has 25 levels for a 25-second reduction to cooldown.,strong,Tier/wave unlock differs by bot; see source page.,Thunder Bot Cooldown page snippet
active,lab,Thunder Bot Linger Time,Thunder Bot Linger Time,Lab/Thunder Bot Linger Time,https://the-tower-idle-tower-defense.fandom.com/wiki/Lab/Thunder_Bot_Linger_Time,lab__thunder_bot_linger_time__level,lab__thunder_bot_linger_time__max_level,—,lab__thunder_bot_linger_duration__duration_seconds_bonus,duration_seconds_bonus,add_duration_seconds,thunder_bot_linger_duration_seconds,raw,bot__thunder_linger__pct,Unlock Lab in Milestones at tier 10 wave 60.,Increases the duration of the linger effect by 0.5s per level. Has 20 levels for a total of 13 seconds.,strong,Target stat is modeled as linger duration rather than slow strength; the wiki cleanly pins duration semantics and max levels.,turn475706view0
lab,lab,Wall Fortification,Wall Fortification,Wall Labs/Wall Fortification,https://the-tower-idle-tower-defense.fandom.com/wiki/Wall_Labs/Wall_Fortification,lab__wall_fortification__level,lab__wall_fortification__max_level,—,lab__wall_fortification__pct,pct,set_pct,wall_fortification_pct,raw,wall_regen,Unlocks in Milestones at tier 14 wave 60.,"Has 60 levels. Increases the percentage of wall health that can be regenerated beyond maximum, shown as 20%, 40%, 60% and upward on the value table. Wall Regen is required to heal health beyond maximum.",strong,Represents the fortification percentage capacity shown on the lab page; Wall Regen is still required to heal into this fortification pool.,turn189982search4
active,lab,Wall Health,Wall Health,Wall Labs/Wall Health,https://the-tower-idle-tower-defense.fandom.com/wiki/Wall_Labs/Wall_Health,lab__wall_health__level,lab__wall_health__max_level,—,lab__wall_health__pct_bonus,pct_bonus,add_pct,wall_health,raw,"workshop__wall_health__ratio, health",Unlock labs in Milestones at tier 8 wave 10. Has 50 upgrades.,Increases the maximum health of the wall. Retrieved table shows +2% per level progression.,strong,,turn303720search2
lab,lab,Wall Invincibility,Wall Invincibility,Wall Labs/Wall Invincibility,https://the-tower-idle-tower-defense.fandom.com/wiki/Wall_Labs/Wall_Invincibility,lab__wall_invincibility__level,lab__wall_invincibility__max_level,—,lab__wall_invincibility__duration_seconds,duration_seconds,set_duration_seconds,wall_invincibility_duration_seconds,raw,wall_rebuild_seconds,Unlocks in Milestones at tier 12 wave 10.,"Has 10 upgrades. Wall will be invincible for a number of seconds after it rebuilds, up to 10 seconds.",strong,Exact per-level table not added in this pass; represented as the direct invincibility-duration contributor.,turn774609search3
active,lab,Wall Rebuild,Wall Rebuild,Wall Labs/Wall Rebuild,https://the-tower-idle-tower-defense.fandom.com/wiki/Wall_Labs/Wall_Rebuild,lab__wall_rebuild__level,lab__wall_rebuild__max_level,—,lab__wall_rebuild__interval_seconds_reduction,interval_seconds_reduction,reduce_interval_seconds,wall_rebuild_seconds,raw,workshop__wall_rebuild_seconds__duration_seconds,Unlock labs in Milestones at tier 8 wave 10. Has 20 upgrades.,Reduces the rebuild time of the wall by a number of seconds. Retrieved table shows -10s per level progression.,strong,,turn303720search4
lab,lab,Wall Regen,Wall Regen,Wall Labs/Wall Regen,https://the-tower-idle-tower-defense.fandom.com/wiki/Wall_Labs/Wall_Regen,lab__wall_regen__level,lab__wall_regen__max_level,—,lab__wall_regen__ratio,ratio,apply_ratio,wall_regen,derived,health_regen,Unlocks in Milestones at tier 10 wave 70.,Has 30 upgrades. Allows the wall to regenerate HP based on a percent of the tower's Health Regen. Needed to heal the health available from Wall Fortification.,strong,Represented as a direct ratio contributor to the derived wall_regen stat; exact numeric table not added in this pass.,turn106889search3
lab,lab,Wall Thorns,Wall Thorns,Wall Labs/Wall Thorns,https://the-tower-idle-tower-defense.fandom.com/wiki/Wall_Labs/Wall_Thorns,lab__wall_thorns__level,lab__wall_thorns__max_level,—,lab__wall_thorns__ratio,ratio,apply_ratio,wall_thorns,derived,thorns_pct,Unlocks in Milestones at tier 10 wave 70.,Has 20 levels. Allows the wall to do thorn damage based on a percent of the tower's thorn damage.,strong,Represented as a ratio onto the derived wall_thorns stat; exact numeric table not added in this pass.,turn774609search1
active,lab,Workshop Attack Discount,Workshop Attack Discount,Lab/Workshop Attack Discount,https://the-tower-idle-tower-defense.fandom.com/wiki/Lab/Workshop_Attack_Discount,lab__workshop_attack_discount__level,lab__workshop_attack_discount__max_level,—,lab__workshop_attack_cost_reduction__pct,pct,set_pct,workshop_attack_cost_reduction_pct,raw,—,Unlocked in Milestones at tier 1 wave 40.,Workshop Attack Discount has 99 levels and the value table reaches 49.50% cost reduction at level 99.,strong,Target-stat naming reflects the direct attack-workshop cost reduction parameter rather than full price formula ownership.,turn702323search2
active,lab,Workshop Defense Discount,Workshop Defense Discount,Workshop Defense Discount,https://the-tower-idle-tower-defense.fandom.com/wiki/Workshop_Defense_Discount,lab__workshop_defense_discount__level,lab__workshop_defense_discount__max_level,—,lab__workshop_defense_cost_reduction__pct,pct,set_pct,workshop_defense_cost_reduction_pct,raw,—,Unlock lab in Milestones at tier 2 wave 50. Has 99 levels.,Reduces the cost to upgrade defense workshop upgrades with coins.,strong,,turn194484search0
active,lab,Workshop Utility Discount,Workshop Utility Discount,Lab/Workshop Utility Discount,https://the-tower-idle-tower-defense.fandom.com/wiki/Lab/Workshop_Utility_Discount,lab__workshop_utility_discount__level,lab__workshop_utility_discount__max_level,—,lab__workshop_utility_cost_reduction__pct,pct,set_pct,workshop_utility_cost_reduction_pct,raw,—,Unlocked in Milestones on tier 2 wave 60.,Workshop Utility Discount has 99 levels and is a direct percent reduction to workshop utility costs.,strong,"The retrieved snippet pins identity, unlock tier, and max-level count more clearly than the full value table.",turn418758search1
module_main,module_main,Armor Main Effect,Armor,Modules,https://the-tower-idle-tower-defense.fandom.com/wiki/Modules,module_main__armor__level,module_main__armor__max_level,module_main__armor__equipped,module_main__health__multiplier,multiplier,multiply,health,raw,module rarity/star state controls main-effect scaling and max level,Requires a module equipped in the relevant slot; module main effect is the only effect increased by leveling the module.,Main effect for armor modules is an increase to health; leveling the module increases only this main effect. Maximum level depends on module rarity and stars. Merging explicitly increases the main stat value and the main stat scaling; max level depends on rarity/star progression.,medium,"Contributor identity, slot-to-target mapping, level-driven progression, and rarity/star-driven max-level behavior are pinned. Exact regular emitted main-effect value tables remain unsourced from the wiki text pulled so far.","Modules lines 332, 357, 392-393, 438-444; Modules page main effect section and Modules/Merging page note that merging increases main stat value and main stat scaling while increasing max level."
module_main,module_main,Cannon Main Effect,Cannon,Modules,https://the-tower-idle-tower-defense.fandom.com/wiki/Modules,module_main__cannon__level,module_main__cannon__max_level,module_main__cannon__equipped,module_main__damage__multiplier,multiplier,multiply,damage,raw,module rarity/star state controls main-effect scaling and max level,Requires a module equipped in the relevant slot; module main effect is the only effect increased by leveling the module.,Main effect for cannon modules is an increase to tower damage; leveling the module increases only this main effect. Maximum level depends on module rarity and stars. Merging explicitly increases the main stat value and the main stat scaling; max level depends on rarity/star progression.,medium,"Contributor identity, slot-to-target mapping, level-driven progression, and rarity/star-driven max-level behavior are pinned. Exact regular emitted main-effect value tables remain unsourced from the wiki text pulled so far.","Modules lines 332, 357, 392-393, 438-444; Modules page main effect section and Modules/Merging page note that merging increases main stat value and main stat scaling while increasing max level."
module_main,module_main,Core Main Effect,Core,Modules,https://the-tower-idle-tower-defense.fandom.com/wiki/Modules,module_main__core__level,module_main__core__max_level,module_main__core__equipped,module_main__ultimate_weapon_damage__multiplier,multiplier,multiply,ultimate_weapon_damage_multiplier,raw,module rarity/star state controls main-effect scaling and max level,Requires a module equipped in the relevant slot; module main effect is the only effect increased by leveling the module.,Main effect for core modules is an increase to Ultimate Weapon damage; leveling the module increases only this main effect. Maximum level depends on module rarity and stars. Merging explicitly increases the main stat value and the main stat scaling; max level depends on rarity/star progression.,medium,"Contributor identity, slot-to-target mapping, level-driven progression, and rarity/star-driven max-level behavior are pinned. Exact regular emitted main-effect value tables remain unsourced from the wiki text pulled so far.","Modules lines 332, 357, 392-393, 438-444; Modules page main effect section and Modules/Merging page note that merging increases main stat value and main stat scaling while increasing max level."
module_main,module_main,Generator Main Effect,Generator,Modules,https://the-tower-idle-tower-defense.fandom.com/wiki/Modules,module_main__generator__level,module_main__generator__max_level,module_main__generator__equipped,module_main__coin_bonus__multiplier,multiplier,multiply,coin_bonus_multiplier,raw,module rarity/star state controls main-effect scaling and max level,Requires a module equipped in the relevant slot; module main effect is the only effect increased by leveling the module.,Main effect for generator modules is an increase to Coin Bonus; leveling the module increases only this main effect. Maximum level depends on module rarity and stars. Merging explicitly increases the main stat value and the main stat scaling; max level depends on rarity/star progression.,medium,"Contributor identity, slot-to-target mapping, level-driven progression, and rarity/star-driven max-level behavior are pinned. Exact regular emitted main-effect value tables remain unsourced from the wiki text pulled so far.","Modules lines 332, 357, 392-393, 438-444; Modules page main effect section and Modules/Merging page note that merging increases main stat value and main stat scaling while increasing max level."
